Date,Field,Location,Jobs_Predicted,Average_Salary_Predicted
2025-06-07,Web and App Developer,Mumbai,8.194887688200101,1283815.586160531
2025-06-08,Web and App Developer,Mumbai,8.863941239193343,1294607.8727012915
2025-06-09,Web and App Developer,Mumbai,8.853161970750554,1281501.2730536659
2025-06-10,Web and App Developer,Mumbai,8.75735218794828,1272826.253048071
2025-06-11,Web and App Developer,Mumbai,8.401256882513545,1266669.535530654
2025-06-12,Web and App Developer,Mumbai,8.798626817758441,1256170.0808646802
2025-06-13,Web and App Developer,Mumbai,8.675419683913532,1276945.402004919
2025-06-14,Web and App Developer,Mumbai,8.196030115213187,1282816.9653599132
2025-06-15,Web and App Developer,Mumbai,8.865083666205557,1293609.2519006585
2025-06-16,Web and App Developer,Mumbai,8.854304397765176,1280502.6522530983
2025-06-17,Web and App Developer,Mumbai,8.758494614962514,1271827.63224745
2025-06-18,Web and App Developer,Mumbai,8.402399309526963,1265670.9147299824
2025-06-19,Web and App Developer,Mumbai,8.79976924477235,1255171.4600640372
2025-05-21,Software Developer,Pune,11.881666969172414,1285412.704627041
2025-05-22,Software Developer,Pune,11.771887218379392,1300082.1566990425
2025-05-23,Software Developer,Pune,12.34809813887228,1289279.0141155121
2025-05-24,Software Developer,Pune,12.595033372776122,1289699.684013762
2025-05-25,Software Developer,Pune,11.878321570770709,1303356.0321531985
2025-05-26,Software Developer,Pune,11.645063658121932,1289708.564080846
2025-05-27,Software Developer,Pune,11.82339962514392,1285069.772069462
2025-05-28,Software Developer,Pune,11.891978131461896,1284734.6248192491
2025-05-29,Software Developer,Pune,11.782198380669014,1299404.0768912546
2025-05-30,Software Developer,Pune,12.358409301159421,1288600.9343077692
2025-05-31,Software Developer,Pune,12.60534453506567,1289021.604205957
2025-06-01,Software Developer,Pune,11.88863273306006,1302677.952345378
2025-06-02,Software Developer,Pune,11.655374820411794,1289030.484273013
2025-06-03,Software Developer,Pune,11.833710787433937,1284391.6922616535
2025-06-04,Software Developer,Pune,11.902289293752265,1284056.5450113993
2025-06-05,Software Developer,Pune,11.792509542959007,1298725.997083443
2025-06-06,Software Developer,Pune,12.368720463449888,1287922.854499935
2025-06-07,Software Developer,Pune,12.615655697354875,1288343.5243981814
2025-06-08,Software Developer,Pune,11.898943895349184,1301999.8725375808
2025-06-09,Software Developer,Pune,11.665685982701525,1288352.4044652055
2025-06-10,Software Developer,Pune,11.844021949723729,1283713.6124538458
2025-06-11,Software Developer,Pune,11.912600456041744,1283378.4652036072
2025-06-12,Software Developer,Pune,11.802820705248628,1298047.9172756555
2025-06-13,Software Developer,Pune,12.37903162573996,1287244.7746921303
2025-06-14,Software Developer,Pune,12.62596685964477,1287665.4445903462
2025-06-15,Software Developer,Pune,11.909255057641204,1301321.7927297663
2025-06-16,Software Developer,Pune,11.675997144990953,1287674.324657437
2025-06-17,Software Developer,Pune,11.854333112013522,1283035.532646038
2025-06-18,Software Developer,Pune,11.922911618331488,1282700.3853958016
2025-06-19,Software Developer,Pune,11.813131867538619,1297369.8374678434
2025-05-21,Web and App Developer,Gurgaon,7.684274509114802,1351154.1528541022
2025-05-22,Web and App Developer,Gurgaon,8.05321587307209,1353088.5389756165
2025-05-23,Web and App Developer,Gurgaon,8.558743686151262,1334813.7236743846
2025-05-24,Web and App Developer,Gurgaon,8.504271282550325,1332846.9042145894
2025-05-25,Web and App Developer,Gurgaon,8.676100292854235,1348391.3974366046
2025-05-26,Web and App Developer,Gurgaon,8.020651922444548,1343526.3376933902
2025-05-27,Web and App Developer,Gurgaon,8.034471317407137,1358673.143854416
2025-05-28,Web and App Developer,Gurgaon,7.679511120654755,1351554.3086142284
2025-05-29,Web and App Developer,Gurgaon,8.048452484613085,1353488.6947357557
2025-05-30,Web and App Developer,Gurgaon,8.553980297691249,1335213.8794345923
2025-05-31,Web and App Developer,Gurgaon,8.499507894089735,1333247.0599747053
2025-06-01,Web and App Developer,Gurgaon,8.671336904393419,1348791.5531967063
2025-06-02,Web and App Developer,Gurgaon,8.01588853398426,1343926.4934534929
2025-06-03,Web and App Developer,Gurgaon,8.029707928945559,1359073.2996145366
2025-06-04,Web and App Developer,Gurgaon,7.674747732194404,1351954.4643743522
2025-06-05,Web and App Developer,Gurgaon,8.04368909615272,1353888.8504958581
2025-06-06,Web and App Developer,Gurgaon,8.549216909230173,1335614.0351946717
2025-06-07,Web and App Developer,Gurgaon,8.494744505630019,1333647.2157348646
2025-06-08,Web and App Developer,Gurgaon,8.666573515932939,1349191.708956841
2025-06-09,Web and App Developer,Gurgaon,8.01112514552344,1344326.649213628
2025-06-10,Web and App Developer,Gurgaon,8.024944540485615,1359473.4553746635
2025-06-11,Web and App Developer,Gurgaon,7.669984343734359,1352354.6201344787
2025-06-12,Web and App Developer,Gurgaon,8.038925707693714,1354289.0062559973
2025-06-13,Web and App Developer,Gurgaon,8.544453520770336,1336014.190954795
2025-06-14,Web and App Developer,Gurgaon,8.489981117168556,1334047.3714949382
2025-06-15,Web and App Developer,Gurgaon,8.661810127473453,1349591.8647169406
2025-06-16,Web and App Developer,Gurgaon,8.006361757064466,1344726.804973721
2025-06-17,Web and App Developer,Gurgaon,8.020181152025671,1359873.6111347906
2025-06-18,Web and App Developer,Gurgaon,7.665220955273105,1352754.7758945827
2025-06-19,Web and App Developer,Gurgaon,8.034162319233351,1354689.1620160993
2025-05-21,Web and App Developer,Hyderabad,8.52125057836352,1325711.8394459777
2025-05-22,Web and App Developer,Hyderabad,9.014525174107707,1345672.215109405
2025-05-23,Web and App Developer,Hyderabad,9.384502263315946,1337453.273595702
2025-05-24,Web and App Developer,Hyderabad,8.124216162499982,1335058.798035102
2025-05-25,Web and App Developer,Hyderabad,8.717173712950457,1349352.608314105
2025-05-26,Web and App Developer,Hyderabad,9.251546327810455,1352067.3565436862
2025-05-27,Web and App Developer,Hyderabad,8.594045761906644,1374155.7445527383
2025-05-28,Web and App Developer,Hyderabad,8.525632144460847,1326045.821329291
2025-05-29,Web and App Developer,Hyderabad,9.018906740205352,1346006.196992782
2025-05-30,Web and App Developer,Hyderabad,9.388883829415112,1337787.2554791353
2025-05-31,Web and App Developer,Hyderabad,8.128597728596564,1335392.7799183938
2025-06-01,Web and App Developer,Hyderabad,8.721555279048879,1349686.590197372
2025-06-02,Web and App Developer,Hyderabad,9.255927893909075,1352401.338426949
2025-06-03,Web and App Developer,Hyderabad,8.598427328001014,1374489.7264360583
2025-06-04,Web and App Developer,Hyderabad,8.530013710556261,1326379.8032126697
2025-06-05,Web and App Developer,Hyderabad,9.023288306302542,1346340.1788760906
2025-06-06,Web and App Developer,Hyderabad,9.393265395511428,1338121.2373623818
2025-06-07,Web and App Developer,Hyderabad,8.1329792946923,1335726.761801784
2025-06-08,Web and App Developer,Hyderabad,8.725936845145997,1350020.5720807232
2025-06-09,Web and App Developer,Hyderabad,9.260309460004674,1352735.32031032
2025-06-10,Web and App Developer,Hyderabad,8.602808894098212,1374823.7083193525
2025-06-11,Web and App Developer,Hyderabad,8.534395276653587,1326713.7850959832
2025-06-12,Web and App Developer,Hyderabad,9.027669872400185,1346674.1607594672
2025-06-13,Web and App Developer,Hyderabad,9.397646961607526,1338455.2192457207
2025-06-14,Web and App Developer,Hyderabad,8.137360860789727,1336060.7436849775
2025-06-15,Web and App Developer,Hyderabad,8.730318411239423,1350354.5539639988
2025-06-16,Web and App Developer,Hyderabad,9.26469102610317,1353069.3021935232
2025-06-17,Web and App Developer,Hyderabad,8.60719046019541,1375157.6902026467
2025-06-18,Web and App Developer,Hyderabad,8.538776842749877,1327047.766979266
2025-06-19,Web and App Developer,Hyderabad,9.032051438497376,1347008.1426427758
2025-05-21,Software Developer,Chennai,10.680085374547957,1293265.5682861994
2025-05-22,Software Developer,Chennai,11.036537829327312,1306605.2834666495
2025-05-23,Software Developer,Chennai,10.310827637313414,1292793.1984192259
2025-05-24,Software Developer,Chennai,10.078254119416467,1307594.070796059
2025-05-25,Software Developer,Chennai,10.272554937206433,1297009.7492157125
2025-05-26,Software Developer,Chennai,10.218058592592502,1313007.8131514587
2025-05-27,Software Developer,Chennai,10.670398296321293,1312272.9494008315
2025-05-28,Software Developer,Chennai,10.670697140265016,1293063.6811787246
2025-05-29,Software Developer,Chennai,11.027149595044456,1306403.3963591757
2025-05-30,Software Developer,Chennai,10.3014394030334,1292591.311311771
2025-05-31,Software Developer,Chennai,10.06886588513292,1307392.1836885924
2025-06-01,Software Developer,Chennai,10.263166702922451,1296807.8621082194
2025-06-02,Software Developer,Chennai,10.208670358308295,1312805.9260439258
2025-06-03,Software Developer,Chennai,10.661010062038711,1312071.062293445
2025-06-04,Software Developer,Chennai,10.661308905980814,1292861.7940712816
2025-06-05,Software Developer,Chennai,11.017761360760856,1306201.509251727
2025-06-06,Software Developer,Chennai,10.292051168748907,1292389.4242043109
2025-06-07,Software Developer,Chennai,10.059477650850662,1307190.296581158
2025-06-08,Software Developer,Chennai,10.253778468639661,1296605.9750007803
2025-06-09,Software Developer,Chennai,10.199282124025803,1312604.038936523
2025-06-10,Software Developer,Chennai,10.651621827755418,1311869.1751859314
2025-06-11,Software Developer,Chennai,10.651920671697875,1292659.906963807
2025-06-12,Software Developer,Chennai,11.008373126478,1305999.6221442532
2025-06-13,Software Developer,Chennai,10.28266293446554,1292187.5370968548
2025-06-14,Software Developer,Chennai,10.050089416565829,1306988.4094736592
2025-06-15,Software Developer,Chennai,10.244390234356004,1296404.0878933077
2025-06-16,Software Developer,Chennai,10.18989388974124,1312402.1518289645
2025-06-17,Software Developer,Chennai,10.642233593472126,1311667.288078418
2025-06-18,Software Developer,Chennai,10.642532437414715,1292458.019856382
2025-06-19,Software Developer,Chennai,10.998984892194398,1305797.7350368046
2025-05-21,Cybersecurity Engineer,Bangalore,10.104422034831448,1307088.1121132968
2025-05-22,Cybersecurity Engineer,Bangalore,10.556465105027966,1313333.7512186144
2025-05-23,Cybersecurity Engineer,Bangalore,10.118081524375892,1333183.0646416866
2025-05-24,Cybersecurity Engineer,Bangalore,10.392039659472363,1297943.9486945444
2025-05-25,Cybersecurity Engineer,Bangalore,10.529063448066733,1297060.6140475597
2025-05-26,Cybersecurity Engineer,Bangalore,9.542721779974634,1331847.702008468
2025-05-27,Cybersecurity Engineer,Bangalore,10.652314632401358,1321556.5529402366
2025-05-28,Cybersecurity Engineer,Bangalore,10.104339384304179,1306836.4262391673
2025-05-29,Cybersecurity Engineer,Bangalore,10.556382454502083,1313082.065344501
2025-05-30,Cybersecurity Engineer,Bangalore,10.117998873851406,1332931.378767578
2025-05-31,Cybersecurity Engineer,Bangalore,10.391957008944171,1297692.2628204033
2025-06-01,Cybersecurity Engineer,Bangalore,10.528980797536878,1296808.9281734799
2025-06-02,Cybersecurity Engineer,Bangalore,9.542639129445243,1331596.0161343988
2025-06-03,Cybersecurity Engineer,Bangalore,10.652231981874268,1321304.8670660618
2025-06-04,Cybersecurity Engineer,Bangalore,10.10425673377696,1306584.7403650621
2025-06-05,Cybersecurity Engineer,Bangalore,10.556299803973765,1312830.3794703966
2025-06-06,Cybersecurity Engineer,Bangalore,10.117916223321627,1332679.6928934583
2025-06-07,Cybersecurity Engineer,Bangalore,10.391874358419107,1297440.5769462297
2025-06-08,Cybersecurity Engineer,Bangalore,10.528898147009572,1296557.242299363
2025-06-09,Cybersecurity Engineer,Bangalore,9.542556478918783,1331344.3302602633
2025-06-10,Cybersecurity Engineer,Bangalore,10.65214933134699,1321053.1811919324
2025-06-11,Cybersecurity Engineer,Bangalore,10.104174083249692,1306333.0544909325
2025-06-12,Cybersecurity Engineer,Bangalore,10.556217153447884,1312578.6935962834
2025-06-13,Cybersecurity Engineer,Bangalore,10.117833572794936,1332428.0070193156
2025-06-14,Cybersecurity Engineer,Bangalore,10.391791707887787,1297188.891072122
2025-06-15,Cybersecurity Engineer,Bangalore,10.52881549648409,1296305.556425144
2025-06-16,Cybersecurity Engineer,Bangalore,9.542473828389591,1331092.6443860994
2025-06-17,Cybersecurity Engineer,Bangalore,10.652066680819711,1320801.495317803
2025-06-18,Cybersecurity Engineer,Bangalore,10.104091432721127,1306081.368616795
2025-06-19,Cybersecurity Engineer,Bangalore,10.556134502919566,1312327.0077221787
2025-05-21,Web and App Developer,Pune,8.638873769403967,1305253.4886030531
2025-05-22,Web and App Developer,Pune,8.529250858450641,1309014.5162987756
2025-05-23,Web and App Developer,Pune,8.049765097258076,1314919.9521233742
2025-05-24,Web and App Developer,Pune,8.488087458530027,1329898.8753682184
2025-05-25,Web and App Developer,Pune,8.405043218309654,1303670.8299136027
2025-05-26,Web and App Developer,Pune,8.089941685567556,1333924.6257544402
2025-05-27,Web and App Developer,Pune,8.51456586360446,1331531.9794560533
2025-05-28,Web and App Developer,Pune,8.637819975390606,1305232.4759613704
2025-05-29,Web and App Developer,Pune,8.528197064437094,1308993.5036570982
2025-05-30,Web and App Developer,Pune,8.048711303245128,1314898.9394816456
2025-05-31,Web and App Developer,Pune,8.487033664516757,1329877.8627265561
2025-06-01,Web and App Developer,Pune,8.403989424295451,1303649.8172719316
2025-06-02,Web and App Developer,Pune,8.088887891553208,1333903.6131127395
2025-06-03,Web and App Developer,Pune,8.513512069592279,1331510.9668144712
2025-06-04,Web and App Developer,Pune,8.636766181377308,1305211.463319785
2025-06-05,Web and App Developer,Pune,8.527143270423394,1308972.4910154704
2025-06-06,Web and App Developer,Pune,8.0476575092315,1314877.9268400255
2025-06-07,Web and App Developer,Pune,8.48597987050427,1329856.850084897
2025-06-08,Web and App Developer,Pune,8.402935630282142,1303628.8046302914
2025-06-09,Web and App Developer,Pune,8.08783409754051,1333882.6004711452
2025-06-10,Web and App Developer,Pune,8.512458275578904,1331489.954172759
2025-06-11,Web and App Developer,Pune,8.635712387363947,1305190.4506781024
2025-06-12,Web and App Developer,Pune,8.526089476409847,1308951.478373793
2025-06-13,Web and App Developer,Pune,8.04660371521839,1314856.9141983793
2025-06-14,Web and App Developer,Pune,8.484926076490215,1329835.8374432325
2025-06-15,Web and App Developer,Pune,8.40188183627004,1303607.7919886333
2025-06-16,Web and App Developer,Pune,8.086780303526394,1333861.5878293612
2025-06-17,Web and App Developer,Pune,8.51140448156553,1331468.9415310472
2025-06-18,Web and App Developer,Pune,8.634658593350833,1305169.4380364835
2025-06-19,Web and App Developer,Pune,8.52503568239615,1308930.4657321654
2025-05-21,Web and App Developer,Kolkata,7.912185343631955,1353024.9443832675
2025-05-22,Web and App Developer,Kolkata,8.103944968691964,1345885.9862551773
2025-05-23,Web and App Developer,Kolkata,8.583337243618166,1326943.1598056336
2025-05-24,Web and App Developer,Kolkata,8.11765080947406,1330967.2731896907
2025-05-25,Web and App Developer,Kolkata,7.809289481600688,1322243.0656013223
2025-05-26,Web and App Developer,Kolkata,7.781900729760735,1333954.6240551393
2025-05-27,Web and App Developer,Kolkata,8.233899801559478,1341520.6481259477
2025-05-28,Web and App Developer,Kolkata,7.9051811228744295,1353163.9110844026
2025-05-29,Web and App Developer,Kolkata,8.096940747935374,1346024.9529562853
2025-05-30,Web and App Developer,Kolkata,8.576333022861025,1327082.12650678
2025-05-31,Web and App Developer,Kolkata,8.110646588715888,1331106.2398908348
2025-06-01,Web and App Developer,Kolkata,7.8022852608428614,1322382.0323024602
2025-06-02,Web and App Developer,Kolkata,7.774896509003772,1334093.5907562636
2025-06-03,Web and App Developer,Kolkata,8.226895580801147,1341659.6148271374
2025-06-04,Web and App Developer,Kolkata,7.898176902117559,1353302.877785536
2025-06-05,Web and App Developer,Kolkata,8.089936527177931,1346163.9196574232
2025-06-06,Web and App Developer,Kolkata,8.569328802102964,1327221.093207932
2025-06-07,Web and App Developer,Kolkata,8.103642367958198,1331245.2065919705
2025-06-08,Web and App Developer,Kolkata,7.795281040085165,1322520.9990036043
2025-06-09,Web and App Developer,Kolkata,7.767892288246306,1334232.5574574277
2025-06-10,Web and App Developer,Kolkata,8.219891360043977,1341798.581528268
2025-06-11,Web and App Developer,Kolkata,7.891172681360031,1353441.8444866713
2025-06-12,Web and App Developer,Kolkata,8.08293230642134,1346302.886358531
2025-06-13,Web and App Developer,Kolkata,8.562324581345647,1327360.059909063
2025-06-14,Web and App Developer,Kolkata,8.09663814719954,1331384.1732931228
2025-06-15,Web and App Developer,Kolkata,7.7882768193282255,1322659.9657047468
2025-06-16,Web and App Developer,Kolkata,7.76088806748759,1334371.524158517
2025-06-17,Web and App Developer,Kolkata,8.212887139286808,1341937.5482293991
2025-06-18,Web and App Developer,Kolkata,7.884168460601708,1353580.8111878394
2025-06-19,Web and App Developer,Kolkata,8.075928085663895,1346441.8530596693
2025-05-21,Software Developer,Kolkata,11.12798723194753,1296145.3846125074
2025-05-22,Software Developer,Kolkata,10.881559311499528,1304936.0037732131
2025-05-23,Software Developer,Kolkata,10.867929207341149,1305845.9979854617
2025-05-24,Software Developer,Kolkata,10.402398191685569,1323347.922253678
2025-05-25,Software Developer,Kolkata,10.081734846344235,1303470.8224945273
2025-05-26,Software Developer,Kolkata,10.999292270807771,1318011.5158993604
2025-05-27,Software Developer,Kolkata,10.835026297889362,1316120.3332250668
2025-05-28,Software Developer,Kolkata,11.12266183805965,1295894.1105936472
2025-05-29,Software Developer,Kolkata,10.876233917610884,1304684.7297543578
2025-05-30,Software Developer,Kolkata,10.862603813452926,1305594.7239665713
2025-05-31,Software Developer,Kolkata,10.39707279779794,1323096.6482348302
2025-06-01,Software Developer,Kolkata,10.076409452457703,1303219.5484756576
2025-06-02,Software Developer,Kolkata,10.993966876921123,1317760.2418804618
2025-06-03,Software Developer,Kolkata,10.829700904002014,1315869.0592062916
2025-06-04,Software Developer,Kolkata,11.117336444172038,1295642.8365748439
2025-06-05,Software Developer,Kolkata,10.870908523723626,1304433.455735535
2025-06-06,Software Developer,Kolkata,10.857278419566232,1305343.4499477486
2025-06-07,Software Developer,Kolkata,10.391747403908823,1322845.374216
2025-06-08,Software Developer,Kolkata,10.071084058570085,1302968.2744568277
2025-06-09,Software Developer,Kolkata,10.988641483033536,1317508.9678616712
2025-06-10,Software Developer,Kolkata,10.824375510114185,1315617.7851874009
2025-06-11,Software Developer,Kolkata,11.11201105028416,1295391.562555984
2025-06-12,Software Developer,Kolkata,10.865583129834985,1304182.1817166798
2025-06-13,Software Developer,Kolkata,10.85195302567794,1305092.1759289172
2025-06-14,Software Developer,Kolkata,10.386422010022685,1322594.1001971352
2025-06-15,Software Developer,Kolkata,10.065758664681061,1302717.000438001
2025-06-16,Software Developer,Kolkata,10.983316089144678,1317257.6938427386
2025-06-17,Software Developer,Kolkata,10.819050116226352,1315366.5111685104
2025-06-18,Software Developer,Kolkata,11.106685656397183,1295140.2885371735
2025-06-19,Software Developer,Kolkata,10.860257735947728,1303930.9076978571
2025-05-21,Web and App Developer,Noida,8.30797627113853,1303036.021424101
2025-05-22,Web and App Developer,Noida,8.417905805750985,1291035.7014292025
2025-05-23,Web and App Developer,Noida,8.101981372889727,1275729.7780026682
2025-05-24,Web and App Developer,Noida,8.342907530709583,1301509.3397776377
2025-05-25,Web and App Developer,Noida,8.331140544639092,1290907.1913912103
2025-05-26,Web and App Developer,Noida,7.905327547613654,1303576.6350321197
2025-05-27,Web and App Developer,Noida,8.001521071413439,1280952.8545894697
2025-05-28,Web and App Developer,Noida,8.303772083088711,1302537.1646349784
2025-05-29,Web and App Developer,Noida,8.413701617700877,1290536.8446400193
2025-05-30,Web and App Developer,Noida,8.097777184840162,1275230.921213467
2025-05-31,Web and App Developer,Noida,8.338703342659645,1301010.482988554
2025-06-01,Web and App Developer,Noida,8.326936356588522,1290408.3346021143
2025-06-02,Web and App Developer,Noida,7.901123359562908,1303077.7782429792
2025-06-03,Web and App Developer,Noida,7.997316883364011,1280453.997800432
2025-06-04,Web and App Developer,Noida,8.299567895037711,1302038.3078458433
2025-06-05,Web and App Developer,Noida,8.409497429650644,1290037.9878509196
2025-06-06,Web and App Developer,Noida,8.093572996789893,1274732.064424417
2025-06-07,Web and App Developer,Noida,8.33449915461013,1300511.6261994198
2025-06-08,Web and App Developer,Noida,8.322732168538407,1289909.4778130013
2025-06-09,Web and App Developer,Noida,7.896919171512965,1302578.9214538783
2025-06-10,Web and App Developer,Noida,7.993112695314048,1279955.1410112884
2025-06-11,Web and App Developer,Noida,8.295363706987892,1301539.4510567202
2025-06-12,Web and App Developer,Noida,8.405293241600535,1289539.1310617365
2025-06-13,Web and App Developer,Noida,8.089368808739932,1274233.2076352928
2025-06-14,Web and App Developer,Noida,8.33029496655977,1300012.7694103874
2025-06-15,Web and App Developer,Noida,8.318527980489414,1289410.6210238952
2025-06-16,Web and App Developer,Noida,7.892714983463526,1302080.0646647832
2025-06-17,Web and App Developer,Noida,7.988908507264087,1279456.2842221446
2025-06-18,Web and App Developer,Noida,8.291159518938153,1301040.594267673
2025-06-19,Web and App Developer,Noida,8.401089053550303,1289040.2742726367
2025-05-21,Cybersecurity Engineer,Kolkata,10.003098030984578,1291913.5426055447
2025-05-22,Cybersecurity Engineer,Kolkata,8.769348634848498,1311856.3710413624
2025-05-23,Cybersecurity Engineer,Kolkata,9.783667568429728,1289898.1169388078
2025-05-24,Cybersecurity Engineer,Kolkata,9.454627742136593,1308372.796391913
2025-05-25,Cybersecurity Engineer,Kolkata,9.48705819465211,1332068.6553410124
2025-05-26,Cybersecurity Engineer,Kolkata,9.21285138751944,1316589.0842270216
2025-05-27,Cybersecurity Engineer,Kolkata,9.980430677849949,1313616.4839637682
2025-05-28,Cybersecurity Engineer,Kolkata,9.9940861382239,1291720.9621472196
2025-05-29,Cybersecurity Engineer,Kolkata,8.760336742088715,1311663.7905830576
2025-05-30,Cybersecurity Engineer,Kolkata,9.774655675667026,1289705.5364805618
2025-05-31,Cybersecurity Engineer,Kolkata,9.445615849376141,1308180.2159335834
2025-06-01,Cybersecurity Engineer,Kolkata,9.478046301892693,1331876.074882636
2025-06-02,Cybersecurity Engineer,Kolkata,9.203839494762441,1316396.5037686096
2025-06-03,Cybersecurity Engineer,Kolkata,9.9714187850866,1313423.903505462
2025-06-04,Cybersecurity Engineer,Kolkata,9.985074245466576,1291528.381688875
2025-06-05,Cybersecurity Engineer,Kolkata,8.751324849327712,1311471.2101247143
2025-06-06,Cybersecurity Engineer,Kolkata,9.765643782906906,1289512.9560221818
2025-06-07,Cybersecurity Engineer,Kolkata,9.436603956614666,1307987.6354753282
2025-06-08,Cybersecurity Engineer,Kolkata,9.469034409131321,1331683.4944243315
2025-06-09,Cybersecurity Engineer,Kolkata,9.194827602000453,1316203.9233103076
2025-06-10,Cybersecurity Engineer,Kolkata,9.96240689232834,1313231.323047102
2025-06-11,Cybersecurity Engineer,Kolkata,9.976062352705899,1291335.8012305498
2025-06-12,Cybersecurity Engineer,Kolkata,8.742312956567929,1311278.6296664095
2025-06-13,Cybersecurity Engineer,Kolkata,9.756631890146895,1289320.3755638644
2025-06-14,Cybersecurity Engineer,Kolkata,9.427592063855242,1307795.0550169237
2025-06-15,Cybersecurity Engineer,Kolkata,9.460022516372053,1331490.913965977
2025-06-16,Cybersecurity Engineer,Kolkata,9.185815709240796,1316011.3428519755
2025-06-17,Cybersecurity Engineer,Kolkata,9.95339499957008,1313038.742588742
2025-06-18,Cybersecurity Engineer,Kolkata,9.967050459943131,1291143.2207722187
2025-06-19,Cybersecurity Engineer,Kolkata,8.733301063806925,1311086.0492080664
2025-05-21,Cloud Engineer,Mumbai,3.1362783847040383,1282921.145125312
2025-05-22,Cloud Engineer,Mumbai,3.32090765211919,1283987.589219875
2025-05-23,Cloud Engineer,Mumbai,3.5023288815262,1328828.7414861629
2025-05-24,Cloud Engineer,Mumbai,2.8172177458494327,1322019.5554490641
2025-05-25,Cloud Engineer,Mumbai,3.4657421520897427,1295555.556516453
2025-05-26,Cloud Engineer,Mumbai,3.5001265947886044,1333814.880682419
2025-05-27,Cloud Engineer,Mumbai,3.0749608615326505,1330502.5104274538
2025-05-28,Cloud Engineer,Mumbai,3.1353190385902607,1282727.021127537
2025-05-29,Cloud Engineer,Mumbai,3.3199483060056143,1283793.4652221485
2025-05-30,Cloud Engineer,Mumbai,3.5013695354136143,1328634.6174883104
2025-05-31,Cloud Engineer,Mumbai,2.81625839973524,1321825.4314513002
2025-06-01,Cloud Engineer,Mumbai,3.464782805976556,1295361.4325187225
2025-06-02,Cloud Engineer,Mumbai,3.4991672486756764,1333620.7566846993
2025-06-03,Cloud Engineer,Mumbai,3.074001515416431,1330308.3864297012
2025-06-04,Cloud Engineer,Mumbai,3.1343596924750248,1282532.8971299252
2025-06-05,Cloud Engineer,Mumbai,3.318988959891359,1283599.3412244439
2025-06-06,Cloud Engineer,Mumbai,3.500410189298879,1328440.4934906042
2025-06-07,Cloud Engineer,Mumbai,2.8152990536206,1321631.3074535213
2025-06-08,Cloud Engineer,Mumbai,3.4638234598624345,1295167.3085209862
2025-06-09,Cloud Engineer,Mumbai,3.4982079025602717,1333426.6326869885
2025-06-10,Cloud Engineer,Mumbai,3.0730421693028025,1330114.2624319217
2025-06-11,Cloud Engineer,Mumbai,3.133400346361247,1282338.7731321498
2025-06-12,Cloud Engineer,Mumbai,3.3180296137777825,1283405.2172267174
2025-06-13,Cloud Engineer,Mumbai,3.4994508431842726,1328246.3694928775
2025-06-14,Cloud Engineer,Mumbai,2.8143397075068552,1321437.1834557715
2025-06-15,Cloud Engineer,Mumbai,3.4628641137462033,1294973.1845232153
2025-06-16,Cloud Engineer,Mumbai,3.497248556448204,1333232.508689121
2025-06-17,Cloud Engineer,Mumbai,3.072082823189174,1329920.1384341423
2025-06-18,Cloud Engineer,Mumbai,3.1324410002463727,1282144.6491343942
2025-06-19,Cloud Engineer,Mumbai,3.317070267663526,1283211.0932290128
2025-05-21,Cybersecurity Engineer,Hyderabad,10.065774092451067,1352478.869640518
2025-05-22,Cybersecurity Engineer,Hyderabad,9.901404176820995,1357457.7984023276
2025-05-23,Cybersecurity Engineer,Hyderabad,10.40825035614212,1338441.1754136197
2025-05-24,Cybersecurity Engineer,Hyderabad,10.791813479192884,1334607.2623777671
2025-05-25,Cybersecurity Engineer,Hyderabad,10.0289660155141,1329846.106180319
2025-05-26,Cybersecurity Engineer,Hyderabad,10.439924151691894,1318515.739839029
2025-05-27,Cybersecurity Engineer,Hyderabad,9.919395440845827,1343543.9514013028
2025-05-28,Cybersecurity Engineer,Hyderabad,10.07008709990884,1352633.9809875276
2025-05-29,Cybersecurity Engineer,Hyderabad,9.905717184278076,1357612.9097493377
2025-05-30,Cybersecurity Engineer,Hyderabad,10.412563363596503,1338596.2867606939
2025-05-31,Cybersecurity Engineer,Hyderabad,10.796126486651382,1334762.3737247558
2025-06-01,Cybersecurity Engineer,Hyderabad,10.033279022972806,1330001.2175272873
2025-06-02,Cybersecurity Engineer,Hyderabad,10.444237159150173,1318670.851186006
2025-06-03,Cybersecurity Engineer,Hyderabad,9.923708448305133,1343699.0627483288
2025-06-04,Cybersecurity Engineer,Hyderabad,10.074400107367557,1352789.092334501
2025-06-05,Cybersecurity Engineer,Hyderabad,9.910030191737107,1357768.021096323
2025-06-06,Cybersecurity Engineer,Hyderabad,10.416876371056638,1338751.3981076612
2025-06-07,Cybersecurity Engineer,Hyderabad,10.800439494108359,1334917.4850717823
2025-06-08,Cybersecurity Engineer,Hyderabad,10.0375920304307,1330156.3288742884
2025-06-09,Cybersecurity Engineer,Hyderabad,10.448550166608554,1318825.9625330272
2025-06-10,Cybersecurity Engineer,Hyderabad,9.928021455762625,1343854.1740953422
2025-06-11,Cybersecurity Engineer,Hyderabad,10.078713114825328,1352944.2036815106
2025-06-12,Cybersecurity Engineer,Hyderabad,9.914343199194189,1357923.132443333
2025-06-13,Cybersecurity Engineer,Hyderabad,10.421189378514853,1338906.5094546627
